latitude,longitude,location_id,views,track_name,track_link,rank
35.51124,24.02921,0x149c7dbee0cf3f3b:0x94b3557d79cd2ca8,50201,Gia Kapio Logo,https://www.youtube.com/watch?v=KGcsHa4Riig,0
38.46354,23.60284,0x14a1164bc2d6174b:0x380b0a5f7b34c904,36871,Gia Kapio Logo,https://www.youtube.com/watch?v=KGcsHa4Riig,0
37.03913,22.11265,0x1361b099624b7829:0xfc1f95ed71625f9e,63111,Gia Kapio Logo,https://www.youtube.com/watch?v=KGcsHa4Riig,0
37.91033,23.72361,0x14a1be78a8d1aa9d:0xa00bd2f61afa8c0,33838,Havana,https://www.youtube.com/watch?v=BQ0mxQXmLsk,0
39.66486,20.85189,0x135be9a2defedd67:0x400bd2ce2b997c0,41763,Gia Kapio Logo,https://www.youtube.com/watch?v=KGcsHa4Riig,0
37.97945,23.71622,0x14a1bd1f067043f1:0x2736354576668ddd,1690645,Havana,https://www.youtube.com/watch?v=BQ0mxQXmLsk,0
38.05,23.8,0x14a198d9f10aa437:0x6a583832f5b336f,46926,Havana,https://www.youtube.com/watch?v=BQ0mxQXmLsk,0
38.08333,23.73333,0x14a1a004d984a173:0x400bd2ce2b97bc0,38768,Havana,https://www.youtube.com/watch?v=BQ0mxQXmLsk,0
31.76904,35.21633,0x1502d7d634c1fc4b:0xd96f623e456ee1cb,217811,הכל לטובה,https://www.youtube.com/watch?v=ZOYQ94ylTGY,0
29.33278,48.02861,0x3fcf9c8ce8db396d:0x6747a130779f0bc0,18747,Havana,https://www.youtube.com/watch?v=BQ0mxQXmLsk,0
29.36972,47.97833,0x3fcf9c83ce455983:0xc3ebaef5af09b90e,1139256,عيدية حرب,https://www.youtube.com/watch?v=UjDI5iFYhZg,0
23.58413,58.40778,0x3e91ffa8879aafc9:0xdb53876d0d79a72c,612388,عيدية حرب,https://www.youtube.com/watch?v=UjDI5iFYhZg,0
25.28545,51.53096,0x3e45c534ffdce87f:0x44d9319f78cfd4b1,652072,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,1
26.22787,50.58565,0x3e49af722776a62d:0x8b6738a6070f60c2,419238,سلطان العماني - الله يوفقك (حصريا) 2017 Sultan Alomane - ِAla Yofkak,https://www.youtube.com/watch?v=4sNwWZEYAtk,0
25.78953,55.9432,0x3ef676ad264b24c1:0x10f6affe1a9e78a3,75997,عيدية حرب,https://www.youtube.com/watch?v=UjDI5iFYhZg,0
25.0657,55.17128,0x3e5f43496ad9c645:0xbde66e5084295162,1612143,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
25.33737,55.41206,0x3e5f5f5fede7964b:0x2a830aa19c1f6d89,426411,Entammede Jimikki Kammal,https://www.youtube.com/watch?v=FXiaIH49oAU,1
24.19167,55.76056,0x3e8ab145cbd5a049:0xf56f8cea5bf29f7f,189168,عيدية حرب,https://www.youtube.com/watch?v=UjDI5iFYhZg,0
25.41111,55.43504,0x3e5f5764dd8fbe79:0xcda090de6445a819,101763,Entammede Jimikki Kammal,https://www.youtube.com/watch?v=FXiaIH49oAU,1
24.46667,54.36667,0x3e5e440f723ef2b9:0xc7cc2e9341971108,580380,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
32.08088,34.78057,0x151d4ca6193b7c1f:0xc1fb72a2c0963f90,3534454,הכל לטובה,https://www.youtube.com/watch?v=ZOYQ94ylTGY,0
31.97102,34.78939,0x1502b43827ab66ff:0x17bcc54a571a7ab8,69089,הכל לטובה,https://www.youtube.com/watch?v=ZOYQ94ylTGY,0
31.89421,34.81199,0x1502b70592bfe58f:0xeeadf8cb1758f957,45913,הכל לטובה,https://www.youtube.com/watch?v=ZOYQ94ylTGY,0
32.08227,34.81065,0x151d4c86e794e4ad:0x2d00bf3ee717526f,45571,הכל לטובה,https://www.youtube.com/watch?v=ZOYQ94ylTGY,0
32.08707,34.88747,0x151d3673a30753b9:0xcde0651f23c1443c,87749,הכל לטובה,https://www.youtube.com/watch?v=ZOYQ94ylTGY,0
32.33291,34.85992,0x151d400493c075d5:0x2cd995be543c3f22,68713,הכל לטובה,https://www.youtube.com/watch?v=ZOYQ94ylTGY,0
33.00892,35.09814,0x151dce1f090dac99:0x4cad9e4e66b0e416,25495,הכל לטובה,https://www.youtube.com/watch?v=ZOYQ94ylTGY,0
32.175,34.90694,0x151d39b32151955f:0x8e50c5f354fa376a,23180,הכל לטובה,https://www.youtube.com/watch?v=ZOYQ94ylTGY,0
32.01034,34.77918,0x1502b4bb0c33bf39:0xfbdd79640525e72d,55448,הכל לטובה,https://www.youtube.com/watch?v=ZOYQ94ylTGY,0
32.16627,34.82536,0x151d480dc125e56f:0x46a023cb144ac1c4,37622,Havana,https://www.youtube.com/watch?v=BQ0mxQXmLsk,0
32.81841,34.9885,0x151dba4c750de845:0xc35d23982a81529a,88501,Havana,https://www.youtube.com/watch?v=BQ0mxQXmLsk,0
32.44192,34.9039,0x151d124252d125bb:0x3abe13857b8fe43d,26609,הכל לטובה,https://www.youtube.com/watch?v=ZOYQ94ylTGY,0
31.25181,34.7913,0x15026640029f8777:0x8dee8012deb5dd8,88490,הכל לטובה,https://www.youtube.com/watch?v=ZOYQ94ylTGY,0
31.66926,34.57149,0x15029c5141685e73:0xeb72211d3092dc0f,22216,הכל לטובה,https://www.youtube.com/watch?v=ZOYQ94ylTGY,0
31.79213,34.64966,0x1502a3117547e4ef:0x97806d1a5a86632f,45867,הכל לטובה,https://www.youtube.com/watch?v=ZOYQ94ylTGY,0
39.82,34.80444,0x408070bcab35d055:0x2d85441338972669,120645,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
38.49457,43.38323,0x40127078fe8f307d:0x8c905e2790e2dabb,257005,Eteği Belinde,https://www.youtube.com/watch?v=vyXOEGyjQ0Q,0
38.67351,29.4058,0x14c87fd9700e8031:0xe9e1c5b72df9bba3,191143,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
37.16708,38.79392,0x153471ebdc619091:0x8e788516b709466c,372373,Eteği Belinde,https://www.youtube.com/watch?v=vyXOEGyjQ0Q,0
39.74833,37.01611,0x407eab6a6050ec65:0x83f714044652ea9b,263837,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
38.48258,28.14774,0x14b85a582c507119:0xe33e87bea754060b,142229,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
37.07417,36.24778,0x152f21ccb453a189:0x2abadcd26e05d60c,128927,Eteği Belinde,https://www.youtube.com/watch?v=vyXOEGyjQ0Q,0
37.96583,34.67935,0x1529e7e65b22ed61:0xe646b6c110f0ab6f,132996,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
38.625,34.71222,0x152a6e4566fe8181:0x59d53f1bc98af56c,130861,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
37.21807,28.3665,0x14bf7209b16cf6bf:0xfba529d61c7ac1c1,30519,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
38.61202,27.42647,0x14b99c89950e89d5:0x88eb6a1c97102924,385965,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
38.35018,38.31667,0x407636e4923c4bad:0xa053ec48de5f481b,278248,Eteği Belinde,https://www.youtube.com/watch?v=vyXOEGyjQ0Q,0
39.42417,29.98333,0x14c948171562e423:0x7357c4e7ede1b93c,253997,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
37.87135,32.48464,0x14d08568d615f745:0x240dd0fc08060967,1058355,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
39.14583,34.16389,0x14d572c090d21383:0x6dd29199261c3d06,84255,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
39.84528,33.50639,0x4081df188742e1bb:0x4f1a4dd9f400e5bc,123189,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
38.73222,35.48528,0x152b0e1d3fa4a74f:0x84bd8c4d5a4c2da7,718236,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
37.18111,33.215,0x14d98d6780ebefeb:0x31bde2e87bae26bc,119415,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
39.71944,43.05139,0x406c83de56e74c4d:0xc8eefc78f21ef332,76766,Eteği Belinde,https://www.youtube.com/watch?v=vyXOEGyjQ0Q,0
37.5847,36.92641,0x152dddbc3d7a1a47:0x8e9bdcea1291516f,298974,Eteği Belinde,https://www.youtube.com/watch?v=vyXOEGyjQ0Q,0
38.41273,27.13838,0x14bbd862a762cacd:0x628cbba1a59ce8fe,3865034,Eteği Belinde,https://www.youtube.com/watch?v=vyXOEGyjQ0Q,0
37.76444,30.55222,0x14c5b5df2a75a3bf:0x7ccba328f3ebe248,353633,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
36.58718,36.17347,0x152f592d49f10bcd:0x71627fb2e950ada4,221218,Eteği Belinde,https://www.youtube.com/watch?v=vyXOEGyjQ0Q,0
37.05944,37.3825,0x1531e6b4f7f18c2f:0xc02e8b35116baad0,890298,Eteği Belinde,https://www.youtube.com/watch?v=vyXOEGyjQ0Q,0
36.64038,29.12758,0x14c0439b0db6b13b:0x87150704244f70d7,173943,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
39.77667,30.52056,0x14cc3e08220c0e5f:0xbc89395938049a08,651435,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
39.90861,41.27694,0x406e5f28a5eb94f1:0x10e3fd56abbfb86,814647,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
39.73919,39.49015,0x40700cc900531deb:0x1fb8de6e1302e7a9,93888,Eteği Belinde,https://www.youtube.com/watch?v=vyXOEGyjQ0Q,0
38.67431,39.22321,0x4076c06c76eaf697:0x12dab4118a3d2f39,221044,Eteği Belinde,https://www.youtube.com/watch?v=vyXOEGyjQ0Q,0
37.91363,40.21721,0x40751fa80abac46b:0x53070c279310852c,764831,Eteği Belinde,https://www.youtube.com/watch?v=vyXOEGyjQ0Q,0
37.77417,29.0875,0x14c73fb1353a6a69:0x2e3363fee62068ae,680134,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
37.72028,30.29083,0x14c42c1038052bdd:0x7f33fbee17399f8b,21084,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
37.88738,41.13221,0x400b46fc6e630ad3:0x8fba52e2fe61162e,180620,Eteği Belinde,https://www.youtube.com/watch?v=vyXOEGyjQ0Q,0
39.64917,27.88611,0x14b7003b8bbb36d7:0xea6e0949f8f4ea6a,459941,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
37.84501,27.83963,0x14b92b6627dced2f:0xcca12f1bcb3b322e,385279,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
36.90812,30.69556,0x14c39aaeddadadc1:0x95c69f73f9e32e33,1637263,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
39.91987,32.85427,0x14d347d520732db1:0xbdc57b0c0842b8d,5870743,Eteği Belinde,https://www.youtube.com/watch?v=vyXOEGyjQ0Q,0
36.54375,31.99982,0x14dca27b822cd5fb:0xd160c1c8b3dc170b,43632,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
38.37255,34.02537,0x14d670e51a8b0b7f:0xe621759e8824b0bd,148674,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
38.75667,30.54333,0x14cf3d7e15ecd85b:0xf0c901fb9ada4b16,252562,İki Aşık,https://www.youtube.com/watch?v=ibwSWfbaW0I,0
37.76441,38.27629,0x15331388daa5b1ab:0xdb1596e4c5f547e,134575,Eteği Belinde,https://www.youtube.com/watch?v=vyXOEGyjQ0Q,0
9.02497,38.74689,0x164b85cef5ab402d:0x8467b6b037a24d49,58087,Eski Leyew,https://www.youtube.com/watch?v=ZUnB4p1xY6s,0
15.55177,32.53241,0x168e8fde9837cabf:0x191f55de7e67db40,84955,Shape of You,https://www.youtube.com/watch?v=JGwWNGJdvx8,0
57.38988,21.57288,0x46f1c896664248d9:0x400cfcd68f2fea0,19598,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
56.946,24.10589,0x46eecfb0e5073ded:0x400cfcd68f2fe30,475433,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
56.51667,21.01667,0x46faa7d278ba642d:0x400cfcd68f2fe80,26506,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
56.65,23.71278,0x46ef254b6eed168f:0x400cfcd68f31c60,36953,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
55.88333,26.53333,0x46c29430ff01c9db:0x400cfcd68f307f0,19103,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
56.63877,47.89078,0x415994cee334e033:0xdaebce5764135883,48488,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
57.62987,39.87368,0x46b291a051ecb939:0x59c9e61644948545,80764,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
51.67204,39.1843,0x413b2f5ce874e813:0x48d94c0efba762bd,196176,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
48.78583,44.77973,0x411ab2bf22a2389b:0xe66380a6f53c1448,29725,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
59.2239,39.88398,0x46ae9822674da109:0x6dbb1a40acc55b31,58560,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
48.71939,44.50183,0x41053375b85b7667:0x880d179cce57da41,156986,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
56.13655,40.39658,0x414c796abd574431:0xa5192737744ddb02,67774,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
43.03667,44.66778,0x405aa4443c0a6691:0x13c56a16c945d6cf,67391,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
54.32824,48.38657,0x415d365f8f42b3f5:0x2152ff0847091be4,88334,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
63.56705,53.68348,0x4474d645a80dbab7:0x282e62d179490286,20976,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
54.74306,55.96779,0x43d93a259216bce1:0xaceec0921eda92cc,566890,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
56.85836,35.90057,0x46b687ab1d6c94f3:0xf42b3a95f433bc9c,61306,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
54.19609,37.61822,0x41343f84ed31c1fd:0xa3a7e25d4ca39145,100127,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
53.5303,49.3461,0x416878e800ccce15:0xf556927b10d096a,91034,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
52.73169,41.44326,0x4139143b9cfe011d:0x84dab8189e36a7ff,45752,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
47.23617,38.89688,0x40e1578d09bb748d:0x111e11a86812b325,23209,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
61.67642,50.80994,0x4409d5869da690ff:0x587b38d534ce298a,49016,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
53.62462,55.95015,0x43d81034af987c9b:0x21a735497b8fc4c2,37444,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
45.0428,41.9734,0x40f9a9d63fd5d9f7:0x29c820a41bb5bcf2,133339,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
54.7818,32.0401,0x46ce543c05e6573b:0xdb294e72f01cc4bd,55127,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
51.54056,46.00861,0x4114c709059bbc41:0x1c685156439035f6,172496,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
54.1838,45.1749,0x4144080b567650ad:0x69a0cfaaa1416941,59498,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
59.93863,30.31413,0x4696378cc74a65ed:0x6dc7673fab848eff,727539,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
53.20007,50.15,0x416618e22bd879d3:0xba95cda9bb3a030b,165296,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
47.23135,39.72328,0x40e3c777c3b4b6ef:0x8248b451e48b4d04,236017,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
44.04861,43.05944,0x4057762a50e3030d:0x5dad6f4a0bf09184,92699,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
55.42419,37.55472,0x414aa84ee4fedc35:0x1461371650e8e0bd,54411,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
61.78491,34.34691,0x46a1ec3dd7bf1fe7:0xe49db0d89a0485d4,40909,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
58.01046,56.25017,0x43e8c6e1d886f20b:0x9b4aca02b87a8a0e,205369,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
53.20066,45.00464,0x41410062a40af0d1:0xbaed6ceca1cba901,83692,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
51.7727,55.0988,0x417bf7b0995fd495:0xdbd8a07200d6a3,109982,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
52.96508,36.07849,0x41321a0978f19af3:0xb0b9955b0cbf9424,48011,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
55.80672,38.96178,0x414b1c7e8e89e903:0x2489581359276ac7,13333,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
55.67798,37.27773,0x46b550502b34ef23:0x58c4a53a129da3fe,29764,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
56.32867,44.00205,0x4151d5f9ee033251:0x28d3c0cf849657aa,275237,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
43.49806,43.61889,0x405a068666a62fc3:0xcf8a07cdf2651d05,57665,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
55.72545,52.41122,0x43e01e3e87f7dc75:0xa03e7192c4e35810,94592,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
55.91163,37.73076,0x46b531bd72afcefd:0xa39146299e2cb988,38598,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
68.97917,33.09251,0x44341030ed0c22d5:0x98c6ba30cbc321a5,55040,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
42.97638,47.50236,0x404d43d957c36b2f:0xa4f5323eaf6c112d,157066,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
53.41861,59.04722,0x43d12593a4f92e4f:0xdcb8574965828068,44077,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
55.67719,37.89322,0x414ab6250b151c5d:0xcf1852429fc5dd65,28064,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
52.60311,39.57076,0x413a148c254aa519:0x59f5f4f6bdea4dca,80708,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
51.73733,36.18735,0x412f0375da12791b:0x9788ae489cd5e746,58304,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
45.04484,38.97603,0x40f04564714535b3:0xf720794f56c4beb6,698885,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
57.76647,40.92686,0x46ad4ff11964c7bb:0xe547e104bd9b4c6e,50478,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
58.59665,49.66007,0x43fcf680a90e78c1:0x6b282355c23fe067,91941,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
55.89704,37.42969,0x46b53f22183e9dc1:0x6085448e92a5b6dd,32061,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
55.78874,49.12214,0x415ead2b7caccd99:0x7fcb77b9b5ad8c65,238414,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
54.5293,36.27542,0x4134b9fc78b93039:0xcb584437cde02e42,136045,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
55.91417,37.82556,0x46b52d8cea784673:0x6d7dc3b16fb62c63,23528,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
54.70649,20.51095,0x46e33d8d4b7c21a9:0x5050960016126ed3,86328,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
56.84976,53.20448,0x43e13920148e2bb1:0xa7e1eb248097e152,113012,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
56.99719,40.97139,0x414d1423afe9a7c3:0xe25ab9c4547ae2e,65707,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
43.31195,45.68895,0x4051d31d2a73eb29:0xbebeb24edaacd29d,75575,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
44.22333,42.05778,0x4058005955d093f9:0x4b336291caa7e0ab,25875,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
59.13333,37.9,0x46afb638c10b742d:0xb9c61faf8991226,32063,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
56.13222,47.25194,0x415a37f37d16e915:0x7174067761ec11d9,94223,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
53.25209,34.37167,0x4132a78d14da3a05:0x6ad84109759a19a0,61422,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
50.61074,36.58015,0x41266af42d5c5863:0xc4cfd2138d424649,73928,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
55.80945,37.95806,0x414acc71afc70c31:0x26a24d6ca774c494,75427,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
46.34968,48.04076,0x41a90584a786c9ed:0x5a2144fabe5dcac2,86878,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
64.5401,40.5433,0x441833f755c232e1:0x403eec437ac89a31,58272,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
54.90442,52.3154,0x41605c5672d84245:0xc5e4cdd6efdd5177,52411,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
40.58972,49.66861,0x403096dcd0923f6b:0xdf4767c369322a71,497209,Vasif Azimov Derdimi Dinle 2017,https://www.youtube.com/watch?v=gYGuiuVgse4,0
40.68278,46.36056,0x403f50fd8d5a9991:0xbe3f536560c50969,62900,Vasif Azimov Derdimi Dinle 2017,https://www.youtube.com/watch?v=gYGuiuVgse4,0
40.37767,49.89201,0x40307d6bd6211cf9:0x343f6b5e7ae56c6b,1771104,Vasif Azimov Derdimi Dinle 2017,https://www.youtube.com/watch?v=gYGuiuVgse4,0
58.38062,26.72509,0x46eb36d8d55d3df7:0x400b36d18fc6d10,55167,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
59.43696,24.75353,0x46929499df5616bf:0x400b36d18fc6270,277215,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
58.38588,24.49711,0x46ecfcde022724a1:0x400b36d18fc6990,19256,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
54.68916,25.2798,0x46dd93fb5c6408f5:0x400d18c70e9dc40,735839,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
55.93333,23.31667,0x46e5e25c49ce7c89:0x400d18c70e9db00,71572,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
55.73333,24.35,0x46e6318b530fb14f:0x400d18c70e9da80,52621,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
56.31667,22.33333,0x46e57e697ed057ed:0xab0422d970073f87,18514,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
54.55991,23.35412,0x46e0d186b069aae3:0x71b3f20f19b0c9a7,21339,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
